x,y,z,value,timestamp
647,216,1122,4358,1691679958
1192,1928,1375,-2153,1814836631
342,448,28,5797,1933242403
1682,265,68,-4755,1106731749
1073,146,1533,-9882,1476792818
250,1050,1508,9158,1933855335
1038,518,329,-634,1705577053
1270,1653,944,-3606,1098559831
1553,1133,1574,-5043,1678329880
1638,243,1305,-5396,1124118283
1669,635,322,5572,1938844588
1051,1143,1663,-7425,1848682848
985,446,286,4425,1263399325
645,1093,859,-6435,1593896826
170,1793,1600,9723,1412889026
1722,1371,1813,2633,1707094467
907,1242,1253,6622,1020351226
1583,1394,1408,-4358,1649520719
613,470,1442,-4828,1553065929
467,1266,1463,633,1829778404
1899,109,839,-2396,1990681725
748,1482,112,-4025,1415848755
1840,1879,590,1062,1482023536
1952,1218,590,8239,1946051560
1085,398,1623,-4280,1393442528
83,652,350,-8719,1557819737
480,1064,757,-4699,1367568903
749,640,1585,-1877,1321263897
1723,1405,606,9317,1030709187
269,1082,566,-8092,1832603230
1244,1557,1565,3781,1943082595
541,1673,1366,-4181,1264794662
1196,259,1442,5760,1475394220
1094,1719,426,-5518,1693305531
31,444,585,-4516,1473734285
188,1425,660,3825,1556747131
697,307,1975,-3621,1712944874
1983,55,1647,-6886,1451624653
1653,772,1093,-9966,1008037719
1667,1558,1507,-2439,1411260156
1989,676,208,3832,1572202143
1294,276,755,4272,1696111241
478,250,606,-559,1717812688
1945,1937,1411,8459,1805855307
1661,1749,1708,4418,1237821019
564,148,1724,3915,1079812808
438,1047,335,5387,1989053838
1141,912,133,6803,1808148829
917,1947,1969,-1913,1131599227
1288,56,1027,7418,1710561196
471,1757,1206,3492,1539227155
267,1140,1610,4272,1656630780
1853,1757,1149,3317,1507268944
1338,1248,1675,-4887,1793636680
13,1417,1639,3047,1708657971
1675,989,1514,-9869,1625087643
933,573,1640,8490,1939248557
701,378,212,-8837,1077579157
1885,1701,32,8831,1419685391
956,1821,1625,-4812,1842986292
1196,1464,1782,-6847,1283229700
352,1097,857,-2156,1440917880
1862,1577,604,-4111,1687978601
1578,455,1075,5080,1934052426
132,915,1919,2962,1282245820
939,293,701,-8719,1859363888
1799,1883,1600,-4235,1998807283
371,920,276,-3163,1002122945
1085,1677,1590,-843,1060261016
652,250,18,7758,1018219836
1091,1639,1455,5503,1170765896
1948,1673,1654,-3895,1733666549
668,1486,1244,-3208,1769865760
650,677,1858,1919,1318898100
1776,1620,1570,-1585,1714816462
789,620,816,2838,1997973482
1361,550,1579,1139,1524082909
99,57,1360,-9667,1394666960
1701,1459,1673,-5189,1041692725
743,1669,1016,5683,1174643889
1048,615,1748,5441,1739889280
1008,989,420,3797,1738875356
1296,907,1148,-4477,1576923669
1883,1161,1427,-800,1041785801
837,47,627,-5929,1338438778
630,1163,172,-8157,1261831242
1961,1374,675,4289,1887891785
351,129,1496,1306,1384735930
28,391,1315,8915,1609070622
715,285,1635,-97,1102817896
1060,1501,1576,-3120,1624974653
530,540,321,5901,1044730198
1065,53,1723,-5806,1110016149
560,946,134,7383,1344938225
1459,1163,1233,-9525,1791183129
1272,1779,674,-2437,1601190882
616,177,1221,3867,1475220235
196,1791,781,1649,1130197687
8,1055,2,-2827,1422341350
1805,1301,1060,-4214,1092214754
680,1568,713,-3062,1217555641
952,788,934,-4309,1475353161
1470,1187,1581,6777,1623816707
164,771,1260,1088,1014536155
20,10,502,9418,1859383878
1396,510,97,-3224,1166871139
489,1894,281,-58,1229248390
666,1193,515,-5192,1624110655
722,898,363,-4541,1722094195
1271,1314,1956,-245,1054797606
706,974,611,6465,1581245685
1206,1846,1591,3402,1444321155
500,426,469,-3141,1458274543
565,1141,685,7223,1026668977
1540,410,1878,6797,1619300341
1490,1425,624,-9415,1843026643
1032,1605,718,8796,1249362859
30,1911,1372,-5235,1438807466
617,1419,327,1028,1775826466
819,127,1927,9530,1113936424
1686,1807,613,521,1596506809
968,462,516,9830,1957257071
729,1659,226,-727,1471195178
812,1930,1893,-7615,1574089919
1466,111,1861,-622,1123472117
1054,984,1093,-379,1742161871
49,1334,1193,-8823,1825229362
1471,1541,1641,-4356,1708033555
1284,1847,1845,-4978,1566633316
1185,654,1667,-6422,1815380379
1922,551,1987,-6092,1048275288
520,1958,10,-650,1566661678
1611,783,1905,-5680,1871317358
1767,61,288,-6404,1836695230
4,852,399,6128,1706167656
210,1002,829,-5225,1740826184
1501,1949,1917,4225,1531957741
1432,1487,365,-7585,1716558542
429,770,492,7739,1457954277
285,1801,807,8726,1981739711
1270,162,1403,8655,1383337841
989,1084,56,-6085,1579849835
395,535,1746,5307,1436044219
808,903,542,-8292,1495643604
920,1025,146,-7008,1132228477
62,952,338,3586,1204985828
326,1488,1786,-3986,1371271774
526,1727,1232,-1085,1831220584
1436,713,85,-3526,1400310695
322,1169,284,-4003,1395369000
1044,1018,499,1025,1959504179
360,66,1102,9957,1037296273
467,1769,944,-850,1563956507
1871,194,1902,3019,1572554903
686,518,449,-8761,1570082378
1807,1488,730,5298,1972915899
1776,789,791,-1626,1690427773
1835,1193,452,9750,1710838087
230,1464,992,8522,1168749251
1260,1014,1309,2417,1212454163
1470,933,592,345,1235513860
1757,912,1221,-3144,1162229165
1994,965,1280,-6023,1621298918
790,999,262,3906,1938089542
1844,1858,335,9973,1531401763
919,968,729,-9555,1820978546
1756,563,1930,2559,1462280698
883,1268,1194,8448,1313912075
684,128,1575,5374,1734684636
668,758,19,9453,1236154503
1331,1752,682,2795,1059782799
1772,48,397,-3175,1061678279
1051,1776,1261,5263,1171741366
1747,1197,65,9333,1215355295
1009,308,1491,6496,1900803424
963,1484,1627,3451,1337801806
1537,1556,101,-2663,1932849211
1612,1530,1844,6584,1575259364
439,147,743,1242,1892514350
263,1359,1426,-3349,1173372546
1119,445,1668,7325,1681728706
537,1493,1510,9118,1203249687
1360,1618,687,-5435,1350887297
533,42,557,-9378,1163852667
465,809,1010,-5216,1117652347
1680,778,791,5344,1260940028
711,249,1757,-9644,1307314601
1626,1529,194,-5483,1745299343
668,1952,122,1306,1320476174
1344,1381,430,1515,1423722806
1703,1551,989,6331,1694273080
322,1406,1263,9420,1539419258
1287,643,589,4770,1196397929
432,520,481,-9384,1769611218
373,1811,1677,-6231,1949565026
1461,593,119,-2257,1147528483
1734,106,1196,859,1484744808
857,1530,1845,3743,1069279871
120,1225,43,2834,1664845935
1871,1476,802,6009,1074036800
135,1326,508,2727,1280864489
1551,137,1325,9364,1393196753
664,804,1806,-5242,1580758011
532,168,1450,2653,1475014297
351,1295,1596,-7576,1673716015
949,862,261,5158,1300413507
1786,963,1297,6543,1191184857
1519,221,1218,44,1851245874
967,728,1821,-5875,1023391219
1925,1584,337,9104,1088511519
37,1686,43,-6083,1552081282
128,1975,209,9392,1433491824
963,1086,293,4838,1140978663
489,1719,1041,7814,1189201667
1228,1584,1386,-7150,1843250419
235,492,1980,-1364,1920376012
1663,1297,831,8944,1950392203
416,766,247,4141,1563962564
757,343,67,-9548,1340366737
844,1577,1737,-570,1400925407
456,771,346,7803,1132941498
362,1359,286,3721,1262273793
149,220,745,-1499,1728338068
1845,1223,966,-2639,1061496507
457,1261,1993,2158,1753372479
720,307,1166,3390,1286539390
214,1380,948,-6364,1219176007
636,178,1011,3160,1743975882
98,1057,395,-5175,1909299409
700,1291,1777,-2425,1089548040
1991,405,465,7605,1744228852
1782,193,360,-2231,1994969518
566,409,186,1652,1134374968
179,1770,477,-49,1777804303
1708,66,1109,-5915,1737271872
335,1363,1324,3112,1145318874
766,136,1364,-1575,1950350994
1294,86,436,-2390,1052753889
242,224,1155,-6987,1810844856
977,1902,162,7887,1871816231
343,1572,936,-9517,1170426486
199,1717,1940,-5859,1355958223
1097,536,110,-9991,1739909866
158,95,1992,9365,1179231744
674,1582,1048,9320,1999520747
465,1180,1179,2173,1869340614
99,1352,1997,369,1064010820
61,461,1148,-3985,1495535319
1662,1038,1328,5540,1881633144
603,283,879,-8257,1533562602
995,1993,1760,1985,1946230375
603,1089,516,7665,1507847185
1800,309,1052,-7818,1272821472
1847,1416,762,-3461,1908295112
1664,1720,1031,520,1594506344
1918,1896,401,-8244,1633262622
148,1051,329,-6139,1550705418
1174,1294,1493,4674,1167791498
1592,1974,1804,-4942,1946769712
1906,1131,1684,4938,1253842614
811,1798,1254,-4619,1100002307
278,373,1181,-4519,1799118938
1145,1168,1493,-4073,1800084854
1320,585,1582,-8322,1524941037
128,30,1438,-7749,1415359743
1699,876,502,9307,1194121060
1992,1740,1185,9617,1383627772
576,1137,269,-2612,1190874235
3,444,326,-775,1615004631
1053,318,809,-3779,1568770668
1880,692,734,-3535,1547076511
1930,214,1214,-7224,1069531146
948,836,1003,1605,1165519876
735,613,782,4708,1751600139
702,1684,635,3914,1301914481
1806,366,710,-621,1567188173
781,626,1520,5158,1522651405
740,1232,1787,331,1113147654
56,292,1307,4627,1471189629
825,1230,1276,-5332,1586229431
50,962,1207,-8737,1473761405
148,368,1362,-8227,1157740792
178,1974,640,-9196,1641832751
424,93,590,7762,1006786618
29,132,365,4017,1452803913
1441,781,132,5122,1617378570
1410,358,1014,4512,1466049284
67,1028,156,5697,1982800805
154,366,1587,-7667,1773312273
233,577,1186,-5837,1507036672
1358,1530,830,4146,1856190808
611,1098,949,7022,1946064307
877,589,787,9931,1299003029
385,1618,1913,-4246,1909538149
808,204,1101,-6956,1055535117
355,1484,300,-2190,1701828370
1207,1115,595,5344,1677183309
416,377,1612,3470,1110753060
765,1704,1314,3096,1579196009
449,1610,1109,-7595,1033848109
1454,1396,786,3708,1693056345
908,1727,1132,476,1882638906
1970,583,1450,2895,1467113900
172,1975,1813,306,1396548704
1332,962,250,1292,1804252773
1114,584,1051,8545,1203970958
1609,435,574,9260,1847382844
1164,924,784,-1614,1653628736
167,527,716,-1195,1409569766
578,640,1926,3192,1244075405
1224,1625,328,6572,1367626449
1650,1778,522,-5610,1088885529
1981,267,1004,-9854,1814923164
1143,1394,997,7649,1537055706
831,1362,1753,8835,1312608950
1824,1473,792,1017,1574555681
885,311,337,-698,1075410689
1123,1325,1265,-8557,1541610321
1107,937,1618,749,1882368817
1553,771,963,19,1431666935
481,1202,1429,-6586,1797091695
726,1955,1732,9094,1647540086
1759,85,1502,-6206,1885180383
1806,1687,821,2618,1754728202
585,1648,339,-3077,1269783179
408,1444,269,-9913,1612089296
1281,780,1014,7213,1389069592
1272,1584,1080,-4995,1326958302
1075,1026,1483,9535,1097815990
1381,137,548,8393,1836533515
106,1757,497,-8035,1129448274
819,607,1810,1071,1322112613
385,801,1567,5779,1259352939
172,1329,841,-6924,1681871889
1730,1411,546,-4928,1803564342
629,208,1900,5188,1978016883
1930,125,105,-6511,1256150767
1019,449,357,-1669,1929004718
362,434,484,7580,1036528411
682,552,863,8095,1245001568
1331,895,899,-1382,1674550801
1147,567,1652,2323,1377412593
110,1097,665,-5852,1691088847
1085,735,644,7142,1827876824
806,582,1896,-3835,1552051901
1734,338,873,-160,1321492996
901,1440,1001,6151,1506007526
884,104,426,1353,1438447099
1867,603,244,3299,1880948753
874,1667,748,5001,1067922171
286,863,1442,-1945,1577963992
1675,832,1800,-8906,1314446890
701,1873,1141,517,1620983586
931,863,98,5635,1257031109
1351,1790,646,-2972,1777750773
1904,1131,1527,8664,1384272220
866,735,1392,-9379,1786210919
1939,1692,1381,-4898,1355891605
841,1136,1009,-2278,1282602613
1832,1643,1152,8732,1242286126
1000,902,1179,5580,1736269302
415,338,1726,-9490,1670818366
1029,161,430,4832,1511250986
526,784,1096,9872,1892910802
1306,579,723,-8247,1566470582
1355,630,918,8598,1069578486
848,282,1346,-7004,1961195087
1118,1222,1006,-4738,1919115425
1039,1774,1637,-7178,1812923714
1274,839,341,2210,1101941673
1601,52,825,-7864,1636997429
658,831,143,-1023,1726882217
203,1868,1079,-1394,1356473626
34,411,1343,-9859,1293102258
315,1895,567,-2870,1260977704
1938,1909,1835,8090,1578347356
222,1889,1906,1232,1032175607
1089,261,1952,-4706,1524607194
968,1054,1531,6305,1172311889
1870,58,641,-8505,1855012412
1644,165,1323,-7433,1704941814
139,1327,519,-9058,1401881913
477,387,852,7236,1632655456
1848,142,1419,1598,1001616175
1547,937,1747,-1619,1292226269
1990,363,119,-7004,1491947997
1850,1077,1856,7416,1186648362
1871,1010,34,-1904,1734243178
1097,992,785,905,1907840152
1696,331,73,-4334,1074657300
1948,594,1017,-9496,1527725117
1347,850,1223,5283,1614219590
160,241,1898,670,1999930158
1799,1233,1719,-8247,1256371090
91,446,1588,2152,1397333748
1879,448,351,-7971,1547045972
1127,1510,1287,7549,1803953839
1186,220,493,5141,1611860411
441,366,764,4893,1197828604
784,1101,947,-9334,1034234713
1748,203,1369,639,1789036220
1360,1143,392,3371,1982330666
1868,371,1299,-8209,1269793340
856,448,1531,7066,1000285391
830,1986,1989,-5443,1958895611
1733,1670,1884,-9081,1907160394
361,1011,737,-7421,1105216332
14,1638,695,-880,1626016175
1695,916,1327,-2083,1925611260
572,222,1847,3463,1388262942
825,1006,92,-9837,1200560476
1091,1963,1037,9401,1216549781
857,1997,46,-3787,1673176112
1693,995,563,-5566,1249375549
387,1681,1621,7486,1226827883
254,1058,623,-1956,1341046771
1747,1592,1959,-4440,1487475566
831,1477,1311,-7305,1121609951
1701,1001,811,-5462,1203299085
527,52,1092,-5070,1420031042
457,1611,1146,7631,1450680678
1554,1600,578,559,1170961949
252,1269,1876,4991,1158068053
1628,217,1931,-1481,1866271479
1468,414,678,4599,1187082111
603,419,1320,-3769,1310526653
1165,221,229,-9331,1059527834
540,736,1816,1833,1216827407
1364,243,1497,-8040,1562191133
870,1868,1331,9141,1618928200
283,476,619,-4125,1526272834
449,618,1027,-5905,1033109912
943,962,270,1004,1617469768
1544,1424,779,1624,1823744079
1773,1436,360,-5683,1654317039
265,1556,562,-1550,1829636490
1518,708,56,2203,1068459378
1269,627,1666,9307,1006571224
9,85,359,524,1250415902
849,871,1760,734,1519043646
1937,597,582,9536,1894579180
1851,1519,495,-4650,1584994031
1398,1431,1910,931,1398360509
522,670,867,9365,1509764159
1537,1195,297,-110,1746563915
514,851,1102,-6589,1107109895
1559,1241,290,-1201,1261397626
900,126,873,-2628,1348177487
990,1985,8,-5641,1668177747
90,426,889,9330,1947551672
1858,672,350,-3900,1053819552
734,1384,919,3255,1512011570
392,1486,355,4924,1845967730
640,1670,1889,-3363,1734816384
39,1210,927,1294,1516675673
1196,3,1693,-6627,1624196046
240,1385,1105,-3944,1077570635
436,542,88,-7219,1690268810
331,77,1867,5820,1528242052
1433,801,1064,-3112,1773738152
590,1465,1153,8040,1991195582
1012,267,654,-3484,1955554371
1496,1003,1551,7490,1813201213
1400,289,350,2055,1617966123
852,441,711,6922,1490484243
1480,386,69,-6818,1874421286
1701,144,780,-9960,1741774161
859,1218,1646,-4960,1148781059
70,1535,669,5656,1149638204
1735,835,419,-9172,1892141859
1683,417,317,8370,1832338624
274,445,1906,-7181,1772975124
139,238,955,1186,1639430118
1353,1768,741,-2409,1179752021
1386,448,1995,-2328,1118697376
988,1389,282,1336,1393242927
1705,1495,1329,3031,1277236556
532,1052,1887,-6606,1842577903
1842,927,1031,-4900,1045927686
51,903,1287,-7157,1348420625
1775,1947,1518,-4476,1470896687
173,244,1896,1936,1660875949
398,1147,910,2114,1500576014
1842,1137,165,-9874,1535111359
212,283,720,9248,1112119950
13,346,1891,-6804,1225521738
1259,699,1273,-9361,1920002118
1464,1656,977,-897,1619387838
370,823,1904,-2818,1393888618
1923,178,736,6050,1912639493
612,1034,1941,1085,1896584819
808,432,827,3538,1688150493
1898,912,1486,7395,1588246244
861,237,1270,-8690,1742700601
676,1761,1935,-4779,1125537463
1701,1549,1386,6221,1325641620
1746,1784,1738,7082,1803341256
1425,983,1667,3664,1691087959
224,1675,674,-5698,1026389276
1226,1959,509,-4950,1798447628
1867,232,990,-7897,1197791827
362,882,1608,-645,1742793623
659,1731,1463,-3117,1631877701
390,680,1780,-9387,1991415348
298,1969,1164,-6748,1878618381
906,1319,1904,3227,1817920675
895,1881,257,8258,1017376714
699,1507,576,-9650,1312604317
1521,2,804,5907,1369210107
243,1871,703,-6279,1391141457
47,1601,1307,8615,1906575204
92,1267,706,5467,1442437790
339,1978,1725,-2428,1137100476
163,1609,1305,-9616,1829406542
1601,1872,1564,43,1716304238
1019,216,1580,-4504,1542176480
1592,360,367,1583,1429876913
939,392,3,7065,1315145159
52,1587,1264,4254,1513315368
1465,1414,302,-7840,1828441230
1055,144,1371,-9484,1431796766
1275,923,123,7468,1727380177
61,1208,1943,8896,1724898569
1318,76,1025,-5997,1831308187
391,1473,581,4617,1932006247
986,510,1830,1568,1198089156
1179,60,248,1808,1864959498
1526,815,1524,-5538,1626039801
1258,416,1147,-9726,1011556922
1222,143,738,-9006,1905364403
752,196,1876,5173,1897352942
1195,1921,1035,8577,1126516477
360,1460,507,-9187,1036783614
469,54,730,3166,1764286494
47,1114,1838,-932,1541510500
549,1418,570,-1994,1019715330
1100,966,550,245,1013926998
887,382,10,2520,1498763192
504,743,403,-9618,1652017885
1091,1732,40,9824,1726247646
638,1298,539,-5471,1454037365
1918,204,1525,1022,1255054729
143,511,124,-3768,1047600196
1169,1991,1024,143,1522625882
980,1430,1684,6458,1230079997
1118,1549,1532,-9090,1117843147
1106,1113,1835,7106,1961965611
512,1116,429,-6157,1766279563
1318,1083,1813,2898,1817217614
1016,101,1827,-3529,1137105485
667,1784,838,7908,1265739442
1396,1611,940,-1014,1608721890
1753,1853,1231,-777,1974527630
1262,366,1407,5841,1376308333
644,429,538,-5792,1531348691
1358,324,1727,-4214,1363034162
1146,1786,2000,-8558,1051214192
357,306,1896,-7130,1595272395
258,1263,124,577,1991620921
984,1522,781,7786,1769220763
198,844,180,-8885,1964219817
250,1420,933,-3459,1497126171
1087,1246,522,8844,1957146437
1028,1298,693,8214,1190619751
226,1016,1129,-7817,1680274920
102,730,178,4704,1614116989
1940,607,1760,-5437,1939702572
1680,1379,344,-8115,1380574097
1671,1663,815,4752,1972553254
103,579,374,6304,1996355773
820,1091,1124,-2604,1615408091
270,1184,1515,-8124,1816193459
1518,1384,286,6390,1054303892
1755,1553,414,-9000,1565601409
1637,1128,1662,-8128,1041920940
512,562,323,-5776,1650502657
430,1254,1902,-4161,1571463897
1678,1058,1815,398,1222519028
553,1582,162,-7719,1752113441
1142,1975,1232,8278,1146823724
1763,896,444,-1407,1104182325
684,904,1392,-8804,1837403480
1448,1333,17,3025,1926193409
1519,1308,1895,-6484,1634542040
47,1084,1934,1399,1558524323
43,278,1619,2898,1007288769
464,362,569,-1410,1995053870
978,22,747,-4329,1781930570
1295,210,1167,-879,1523490498
854,1192,1115,-2249,1255475263
335,1882,1030,-5789,1116698661
185,1844,1020,1799,1523920525
595,1628,1223,-8679,1219494776
874,105,523,-5323,1417223878
1735,437,1533,-5039,1314768100
223,1772,393,6175,1531786447
1931,628,1214,4404,1252847862
1482,1242,1804,2472,1738742438
1653,914,1147,-7591,1074204451
715,1891,1236,7160,1888470452
1665,1391,201,9525,1748408023
250,1655,1593,9218,1837038281
1372,246,735,1145,1996624932
1997,455,686,-2256,1255796509
1230,1496,1674,-1204,1333997570
605,1353,572,-235,1633992107
857,336,1696,7643,1021161229
555,965,173,5859,1062585547
494,1971,591,-1828,1641211847
96,475,911,6762,1378937196
1917,1710,496,7748,1185681983
1175,1023,1504,6419,1824462111
342,1509,264,9035,1937199989
246,1548,1970,7815,1654612696
1710,189,471,726,1658813345
616,463,1560,5495,1739494395
554,828,583,-2782,1443274465
1722,1782,1398,-1079,1914359657
1084,1389,104,1716,1502266556
1245,396,1902,1359,1623168496
1187,26,1797,1880,1088571208
1539,1581,1640,-6885,1499701926
1518,195,1337,-3509,1567987251
162,874,637,7845,1276423920
1668,1732,1900,-4575,1907626190
1763,621,1041,-2674,1567384682
1064,870,1423,1734,1617603418
928,1155,767,-3044,1039859379
400,426,1331,-3262,1899875319
1609,985,1727,-7233,1310766465
1991,910,1646,-7933,1756503915
652,1839,634,9460,1717050600
1800,866,307,-7892,1214201096
1073,1928,1279,-7646,1429864683
1396,1265,974,-1469,1424047303
